genotype	texture	date_plate	avg6	avg1
LVP	P220	mar_3_2_2	45.365	26.401
LVP	P220	mar_3_2_2	60.091	26.401
LVP	P220	mar_3_2_2	91.765	19.209
LVP	P220	mar_3_2_2	92.568	19.209
LVP	P220	mar_3_2_2	51.735	16.985
LVP	P220	mar_3_2_2	53.868	10.607
LVP	P220	mar_3_2_2	51.774	20.555
LVP	P220	mar_3_2_2	37.583	17.678
LVP	P220	mar_3_2_2	32.457	10.7
LVP	P220	mar_3_2_2	46.142	13.21
LVP	P220	mar_3_2_2	40.103	31.89
LVP	P220	mar_3_2_2	89.173	33.444
LVP	P220	mar_3_2_2	110.215	10.63
LVP	P220	mar_3_2_2	113.294	10.63
LVP	P220	mar_3_1_2	24.326	10.124
LVP	P220	mar_3_1_2	46.81	15.953
LVP	P220	mar_3_1_2	35.371	12.748
LVP	P220	mar_3_1_2	27.748	16.508
LVP	P220	mar_3_1_2	24.524	9.192
LVP	P220	mar_3_1_2	44.451	12.59
LVP	P220	mar_3_1_2	20.443	11.424
LVP	P220	mar_3_1_2	21.825	16.263
LVP	P220	mar_3_1_2	33.155	10.124
LVP	P220	mar_3_1_2	34.473	18.828
LVP	P220	mar_3_1_2	83.051	10.794
LVP	P220	mar_3_1_2	61.382	14.3
LVP	P220	mar_3_1_2	42.911	10.794
LVP	P220	mar_3_1_2	37.08	11.068
LVP	P220	mar_3_1_2	25.58	16.867
LVP	P220	mar_3_1_2	57.677	12.903
LVP	P220	mar_3_1_2	72.91	13.285
LVP	P220	mar_3_1_2	21.29	11.511
LVP	P220	mar_3_1_2	39.16	12.349
LVP	P220	mar_3_1_2	42.261	16.325
LVP	P220	mar_3_1_2	117.557	12.349
LVP	P220	mar_3_1_2	180.77	13.73
LVP	P220	mar_3_1_2	91.905	9.925
LVP	P220	mar_3_1_2	26.012	12.349
LVP	P220	mar_3_1_2	57.88	14.3
LVP	P220	mar_3_1_2	56.583	17.678
LVP	P220	mar_3_1_2	45.335	15.89
LVP	P220	mar_3_1_2	47.255	12.59
LVP	P220	mar_3_1_2	60.18	18.561
LVP	P220	mar_3_1_2	41.33	15.7
LVP	P220	mar_3_1_2	59.923	11.769
LVP	P220	mar_3_1_2	70.034	24.382
LVP	P220	mar_3_1_2	38.95	13.21
LVP	P220	mar_3_1_2	68.225	12.748
LVP	P220	mar_3_1_2	31.931	12.748
LVP	P220	mar_3_1_2	137.616	16.808
LVP	P220	mar_3_1_2	37.637	15.116
LVP	P220	mar_3_1_2	126.387	18.561
LVP	P220	mar_3_1_2	51.378	15.7
LVP	P220	mar_3_1_2	65.059	43.226
LVP	P220	mar_3_1_2	76.97	19.66
LVP	P220	mar_3_1_2	117.172	98.061
LVP	P220	mar_3_1_2	77.449	15.89
LVP	P220	mar_3_1_2	71.831	21.645
LVP	P220	mar_3_1_2	72.366	14.916
LVP	P220	mar_3_1_2	39.918	7.906
LVP	P220	mar_3_1_2	64.091	16.867
LVP	P220	mar_3_1_2	447.797	423.481
LVP	P220	mar_3_1_2	50.852	37.643
LVP	P220	mar_3_1_2	31.051	13.73
LVP	P220	mar_3_1_2	66.964	49.744
LVP	P220	mar_3_1_2	115.045	34.366
LVP	P220	mar_3_1_2	74.121	32.718
LVP	P220	mar_3_1_2	50.828	31.121
LVP	P220	mar_3_1_2	81.657	24.789
LVP	P220	mar_3_1_2	75.594	50.636
LVP	P220	mar_3_1_2	45.581	32.381
LVP	P220	mar_3_1_2	86.06	60.914
LVP	P220	mar_3_1_2	166.203	105.005
LVP	P220	mar_3_1_2	45.631	20.555
LVP	P220	mar_3_1_2	115.771	85.709
LVP	P220	mar_3_1_2	63.683	20.506
LVP	P220	mar_3_1_2	80.166	13.583
LVP	P220	mar_3_1_2	47.002	15.508
LVP	P220	mar_3_1_2	100.016	71.711
LVP	P220	mar_3_1_2	231.933	213.407
LVP	P220	mar_3_1_2	71.047	58.039
LVP	P220	mar_3_1_2	67.105	38.059
LVP	P220	mar_3_1_2	111.389	73.682
LVP	P220	mar_3_1_2	138.654	117.441
LVP	P220	mar_3_1_2	102.759	88.501
LVP	P220	mar_3_1_2	96.127	85.709
LVP	P220	mar_3_1_2	65.804	15.572
LVP	P220	mar_3_1_2	58.634	12.59
LVP	P220	mar_3_1_2	82.431	37.503
LVP	P220	mar_3_1_2	158.337	110.055
LVP	P220	mar_3_1_2	90.051	16.985
LVP	P220	mar_3_1_2	45.794	26.768
LVP	P220	mar_3_1_2	118.878	84.095
LVP	P220	mar_3_1_2	104.159	91.807
LVP	P220	mar_3_1_2	145.206	109.385
LVP	P220	mar_3_1_2	143.67	124.149
LVP	P220	mar_3_1_2	134.986	34.366
LVP	P220	mar_3_1_2	74.09	56.08
LVP	P220	mar_3_1_2	223.979	154.081
LVP	P220	mar_3_1_2	118.013	51.313
LVP	P220	mar_3_1_2	127.923	60.745
LVP	P220	mar_3_1_2	125.011	60.745
LVP	P220	mar_3_1_2	131.487	69.857
LVP	P220	mar_3_1_2	59.566	21.966
LVP	P220	mar_3_1_2	124.379	51.313
LVP	P220	mar_3_1_2	157.383	69.857
LVP	P220	mar_3_1_2	166.785	128.928
LVP	P220	mar_3_1_2	186.004	154.081
LVP	P220	mar_3_1_2	94.015	69.932
LVP	P220	mar_3_1_2	126.069	80.65
LVP	P220	mar_3_1_2	82.782	44.283
LVP	P220	mar_3_1_2	156.666	84.095
LVP	P220	mar_3_1_2	199.977	92.347
LVP	P220	mar_3_1_2	225.295	189.011
LVP	P220	mar_3_1_2	161.244	60.075
LVP	P220	mar_3_1_2	60.142	19.506
LVP	P220	mar_3_1_2	104.123	83.43
LVP	P220	mar_3_1_2	100.429	27.613
LVP	P220	mar_3_1_2	113.247	72.681
LVP	P220	mar_3_1_2	170.728	79.246
LVP	P220	mar_3_1_2	91.881	56.08
LVP	P220	mar_3_1_2	156.415	68.593
LVP	P220	mar_3_1_2	112.543	77.279
LVP	P220	mar_3_1_2	59.059	13.509
LVP	P220	mar_3_1_2	186.827	103.078
LVP	P220	mar_3_1_2	70.172	30.635
LVP	P220	mar_3_1_2	143.951	80.156
LVP	P220	mar_3_1_2	70.477	44.637
LVP	P220	mar_3_1_2	73.314	51.735
LVP	P220	mar_3_1_2	104.29	86.409
LVP	P220	mar_3_1_2	354.214	319.678
LVP	P220	mar_3_1_2	173.744	60.075
LVP	P220	mar_3_1_2	131.159	77.279
LVP	P220	mar_3_1_2	161.166	45.26
LVP	P220	mar_3_1_2	238.589	114.737
LVP	P220	mar_3_1_2	231.305	79.246
LVP	P220	mar_3_1_2	93.888	80.156
LVP	P220	mar_3_1_2	124.967	102.883
LVP	P220	mar_3_1_2	113.187	102.883
LVP	P220	mar_3_1_2	141.004	120.433
LVP	P220	mar_3_1_2	244.25	154.927
LVP	P220	mar_3_1_2	96.503	58.673
LVP	P220	mar_3_1_2	195.57	68.593
LVP	P220	mar_3_1_2	83.468	66.611
LVP	P220	mar_3_1_2	110.616	66.611
LVP	P220	mar_3_1_2	68.64	55.268
LVP	P220	mar_3_1_2	111.485	12.649
LVP	P220	mar_3_1_2	102.311	12.649
LVP	P220	mar_3_1_2	64.756	17.088
LVP	P220	mar_3_1_2	59.073	17.088
LVP	P220	mar_3_1_2	76.354	39.825
LVP	P220	mar_3_1_2	42.098	11.402
LVP	P220	mar_3_1_2	34.923	11.402
LVP	P220	mar_3_1_2	30.897	7.81
LVP	P220	mar_3_1_2	31.504	7.81
LVP	P220	mar_3_1_2	31.338	10.63
LVP	P220	mar_3_1_2	45.298	21.024
LVP	P220	mar_3_1_2	89.851	13.583
LVP	P220	mar_3_1_2	115.265	11
LVP	P220	mar_3_1_2	112.637	11
LVP	P220	mar_3_1_2	84.059	16.031
LVP	P220	mar_3_1_2	88.474	16.031
LVP	P220	mar_3_1_2	68.117	15.572
LVP	P220	mar_3_1_2	59.159	12.207
LVP	P220	mar_3_1_2	57.462	12.207
LVP	P220	mar_3_1_2	64.005	15.572
LVP	P220	mar_3_1_2	75.809	12.166
LVP	P220	mar_3_1_2	84.068	12.166
LVP	P220	mar_3_1_2	68.394	13.509
LVP	P220	mar_3_1_2	51.085	14.866
LVP	P220	mar_3_1_2	52.672	14.866
LVP	P220	mar_3_1_2	74.938	51.971
LVP	P220	mar_3_1_2	59.328	16.155
LVP	P220	mar_3_1_2	60.473	16.155
LVP	P220	mar_3_1_2	54.427	25.612
LVP	P220	mar_3_1_2	56.904	33.838
LVP	P220	mar_3_1_2	112.832	89.185
LVP	P220	mar_3_1_2	116.785	77.162
LVP	P220	mar_3_1_2	185.574	138.224
LVP	P220	mar_3_1_2	35.153	13.73
LVP	P220	mar_3_1_2	30.242	14.422
LVP	P220	mar_3_1_2	33.643	14.422
LVP	P220	mar_3_1_2	31.692	15.264
LVP	P220	mar_3_1_2	39.954	24.083
LVP	P220	mar_3_1_2	45.83	15.133
LVP	P220	mar_3_1_2	45.237	15.133
LVP	P220	mar_3_1_2	44.672	23.324
LVP	P220	mar_3_1_2	40.25	23.324
LVP	P220	mar_3_1_2	36.847	9.487
LVP	P220	mar_3_1_2	37.179	9.487
LVP	P220	mar_3_1_2	42.926	25
LVP	P220	mar_3_1_2	63.858	40.012
LVP	P220	mar_3_1_2	58.037	42.19
LVP	P220	mar_3_1_2	74.544	65.788
LVP	P220	mar_3_1_2	92.045	76.158
LVP	P220	mar_3_1_2	42.125	21.84
LVP	P220	mar_3_1_2	44.368	14.422
LVP	P220	mar_3_1_2	40.399	14.422
LVP	P220	mar_3_1_2	28.306	11.045
LVP	P220	mar_3_1_2	35.36	11.045
LVP	P220	mar_3_1_2	27.137	13.416
LVP	P220	mar_3_1_2	27.603	13.416
LVP	P220	mar_3_1_2	29.775	15.652
LVP	P220	mar_3_1_2	28.225	17.493
LVP	P220	mar_3_1_2	35.828	18.028
LVP	P220	mar_3_1_2	29.821	13.601
LVP	P220	mar_3_1_2	36.819	15.264
LVP	P220	mar_3_1_2	34.463	22.804
LVP	P220	mar_3_1_2	39.428	13.342
LVP	P220	mar_3_1_2	46.092	13.342
LVP	P220	mar_3_1_2	42.638	7.906
LVP	P220	mar_3_1_2	42.529	20.506
LVP	P220	mar_3_1_2	44.64	13.892
LVP	P220	mar_3_1_2	46.699	13.892
LVP	P220	mar_3_1_2	53.711	9.487
LVP	P220	mar_3_1_2	52.372	9.487
LVP	P220	mar_3_1_2	50.327	26.42
LVP	P220	mar_3_1_2	52.5	38.484
LVP	P220	mar_3_1_2	75.849	38.833
LVP	P220	mar_3_1_2	56.851	11.705
LVP	P220	mar_3_1_2	58.894	11.705
LVP	P220	mar_3_1_2	68.505	22.136
LVP	P220	mar_3_1_2	64.242	12.59
LVP	P220	mar_3_1_2	61.718	18.439
LVP	P220	mar_3_1_2	159.342	102.083
LVP	P220	mar_3_1_2	101.708	9.487
LVP	P220	mar_3_1_2	95.244	9.487
LVP	P220	mar_3_1_2	93.055	29.411
LVP	P220	mar_3_1_2	108.674	18.385
LVP	P220	mar_3_1_2	111.587	18.385
LVP	P220	mar_3_1_2	151.312	71.197
LVP	P220	mar_3_1_2	156.368	71.197
LVP	P220	mar_3_1_2	180.486	154.003
LVP	P220	mar_3_1_2	53.496	11
LVP	P220	mar_3_1_2	55.487	11
LVP	P220	mar_3_1_2	52.002	28.653
LVP	P220	mar_3_1_2	60.17	22.804
LVP	P220	mar_3_1_2	63.497	22.804
LVP	P220	mar_3_1_2	138.06	113.772
LVP	P220	mar_3_1_2	79.019	66.242
LVP	P220	mar_3_1_2	99.009	68.184
LVP	P220	mar_3_1_2	577.623	463.519
LVP	P220	mar_3_1_2	516.359	19.235
LVP	P220	mar_3_1_2	522.174	19.235
LVP	P220	mar_3_1_2	529.6	21.213
LVP	P220	mar_3_1_2	979.772	677.698
LVP	P220	mar_3_1_2	22.378	10.124
LVP	P220	mar_3_1_2	23.175	15.297
LVP	P220	mar_3_1_2	24.102	15.297
LVP	P220	mar_3_1_2	29.333	16.401
LVP	P220	mar_3_1_2	31.932	20.1
LVP	P220	mar_3_1_2	29.966	18.358
LVP	P220	mar_3_1_2	28.609	18.358
LVP	P220	mar_3_1_2	27.498	20.248
LVP	P220	mar_3_1_2	26.563	13.601
LVP	P220	mar_3_1_2	22.446	13.601
LVP	P220	mar_3_1_2	24.59	16.492
LVP	P220	mar_3_1_2	23.674	18.682
LVP	P220	mar_3_1_2	30.353	19.105
LVP	P220	mar_3_1_2	24.881	18.439
LVP	P220	mar_3_1_2	24.394	16.401
LVP	P220	mar_3_1_2	33.759	21.932
LVP	P220	mar_3_1_2	26.729	13
LVP	P220	mar_3_1_2	29.209	13
LVP	P220	mar_3_1_2	29.796	13.416
LVP	P220	mar_3_1_2	27.711	13.416
LVP	P220	mar_3_1_2	28.423	8.944
LVP	P220	mar_3_1_2	25.469	8.944
LVP	P220	mar_3_1_2	31.65	20.591
LVP	P220	mar_3_1_2	24.157	19.416
LVP	P220	mar_3_1_2	25.679	15
LVP	P220	mar_3_1_2	31.858	15
LVP	P220	mar_3_1_2	29.716	17.205
LVP	P220	mar_3_1_2	30.766	12.748
LVP	P220	mar_3_1_2	31.589	15.652
LVP	P220	mar_3_1_2	41.745	31.765
LVP	P220	mar_3_1_2	44.376	14.509
LVP	P220	mar_3_1_2	28.192	15.232
LVP	P220	mar_3_1_2	25.231	15.232
LVP	P220	mar_3_1_2	30.501	16.401
LVP	P220	mar_3_1_2	30.284	19.235
LVP	P220	mar_3_1_2	28.189	19.799
LVP	P220	mar_3_1_2	33.682	24.597
LVP	P220	mar_3_1_2	27.332	16.985
LVP	P220	mar_3_1_2	26.057	14.866
LVP	P220	mar_3_1_2	23.333	14.866
LVP	P220	mar_3_1_2	26.189	21.587
LVP	P220	mar_3_1_2	20.976	9.22
LVP	P220	mar_3_1_2	22.399	9.22
LVP	P220	mar_3_1_2	27.017	12.53
LVP	P220	mar_3_1_2	29.674	13.153
LVP	P220	mar_3_1_2	24.375	13.153
LVP	P220	mar_3_1_2	29.149	15.033
LVP	P220	mar_3_1_2	32.126	23.601
LVP	P220	mar_3_1_2	33.489	24.331
LVP	P220	mar_3_1_2	37.297	12.349
LVP	P220	mar_3_1_2	50.209	36.366
LVP	P220	mar_3_1_2	67.623	21.213
LVP	P220	mar_3_1_2	62.277	17.678
LVP	P220	mar_3_1_2	39.902	11.068
LVP	P220	mar_3_1_2	39.521	16.553
LVP	P220	mar_3_1_2	38.876	16.553
LVP	P220	mar_3_1_2	59.621	21.645
LVP	P220	mar_3_1_2	48.592	16.688
LVP	P220	mar_3_1_2	49.133	14.213
LVP	P220	mar_3_1_2	55.415	14.213
LVP	P220	mar_3_1_2	31.344	16.279
LVP	P220	mar_3_1_2	22.711	13.342
LVP	P220	mar_3_1_2	21.239	11
LVP	P220	mar_3_1_2	24.951	11
LVP	P220	mar_3_1_2	33.973	18.028
LVP	P220	mar_3_1_2	29.42	21.26
LVP	P220	mar_3_1_2	34.108	13.416
LVP	P220	mar_3_1_2	26.288	13.416
LVP	P220	mar_3_1_2	37.985	18.561
LVP	P220	mar_3_1_2	35.594	15.116
LVP	P220	mar_3_1_2	45.377	28.991
LVP	P220	mar_3_1_2	31.12	14.318
LVP	P220	mar_3_1_2	28.925	14.142
LVP	P220	mar_3_1_2	26.28	14.142
LVP	P220	mar_3_1_2	29.629	15.62
LVP	P220	mar_3_1_2	24.856	14
LVP	P220	mar_3_1_2	23.502	14
LVP	P220	mar_3_1_2	33.517	18.028
LVP	P220	mar_3_1_2	33.344	18.028
LVP	P220	mar_3_1_2	26.731	15.133
LVP	P220	mar_3_1_2	27.301	15.133
LVP	P220	mar_3_1_2	28.55	12.53
LVP	P220	mar_3_1_2	26.724	12.53
LVP	P220	mar_3_1_2	23.679	13.601
LVP	P220	mar_3_1_2	25.802	13.601
LVP	P220	mar_3_1_2	28.049	14
LVP	P220	mar_3_1_2	24.755	14
LVP	P220	mar_3_1_2	20.708	14.866
LVP	P220	mar_3_1_2	25.687	17.72
LVP	P220	mar_3_1_2	26.744	17.72
LVP	P220	mar_3_1_2	31.284	21.26
LVP	P220	mar_3_1_2	26.059	19.313
LVP	P220	mar_3_1_2	23.605	19.698
LVP	P220	mar_3_1_2	29.646	21.541
LVP	P220	mar_3_1_2	29.778	12.083
LVP	P220	mar_3_1_2	25.667	12.083
LVP	P220	mar_3_1_2	31.112	11.314
LVP	P220	mar_3_1_2	26.949	11.314
LVP	P220	mar_3_1_2	35.188	20.616
LVP	P220	mar_3_1_2	30.767	12.083
LVP	P220	mar_3_1_2	27.297	12.083
LVP	P220	mar_3_1_2	26.624	13.153
LVP	P220	mar_3_1_2	30.169	13.153
LVP	P220	mar_3_1_2	39.722	22
LVP	P220	mar_3_1_2	44.41	10.794
LVP	P220	mar_3_1_2	42.369	18.028
LVP	P220	mar_3_1_2	50.686	18.028
LVP	P220	mar_3_1_2	50.465	26.401
LVP	P220	mar_3_1_2	70.3	19.66
LVP	P220	mar_3_1_2	35.077	18.868
LVP	P220	mar_3_1_2	24.842	15.033
LVP	P220	mar_3_1_2	22.547	15.033
LVP	P220	mar_3_1_2	24.714	14.866
LVP	P220	mar_3_1_2	28.642	14.866
LVP	P220	mar_3_1_2	32.793	19.105
LVP	P220	mar_3_1_2	34.886	15.133
LVP	P220	mar_3_1_2	30.62	15.133
LVP	P220	mar_3_1_2	28.011	21.19
LVP	P220	mar_3_1_2	37.372	26.019
LVP	P220	mar_3_1_2	24.401	16.279
LVP	P220	mar_3_1_2	28.015	15.652
LVP	P220	mar_3_1_2	36.39	15.652
LVP	P220	mar_3_1_2	67.181	14.577
LVP	P220	mar_3_1_2	55.402	12.903
LVP	P220	mar_3_1_2	53.687	17.464
LVP	P220	mar_3_1_2	38.384	15.443
LVP	P220	mar_3_1_2	36.847	10.124
LVP	P220	mar_3_1_2	36.243	17.507
LVP	P220	mar_3_1_2	42.657	16.643
LVP	P220	mar_3_1_2	39.554	16.643
LVP	P220	mar_3_1_2	80.846	10.794
LVP	P220	mar_3_1_2	90.009	13.583
LVP	P220	mar_3_1_2	128.916	16.808
LVP	P220	mar_3_1_2	58.006	23.77
LVP	P220	mar_3_1_2	45.988	15.297
LVP	P220	mar_3_1_2	49.983	19
LVP	P220	mar_3_1_2	52.185	15.297
LVP	P220	mar_3_1_2	49.732	25.318
LVP	P220	mar_3_1_2	177.388	45.26
LVP	P220	mar_3_1_2	107.784	33.242
LVP	P220	mar_3_1_2	91.502	15.524
LVP	P220	mar_3_1_2	93.631	15.524
LVP	P220	mar_3_1_2	68.871	14
LVP	P220	mar_3_1_2	62.304	14
LVP	P220	mar_3_1_2	61.743	18
LVP	P220	mar_3_1_2	74.847	40.804
LVP	P220	mar_3_1_2	69.354	17
LVP	P220	mar_3_1_2	57.965	20.506
LVP	P220	mar_3_1_2	59.485	43.017
LVP	P220	mar_3_1_2	72.436	50.01
LVP	P220	mar_3_1_2	73.107	17.029
LVP	P220	mar_3_1_2	67.625	17.029
LVP	P220	mar_3_1_2	65.933	19.506
LVP	P220	mar_3_1_2	63.608	27.203
LVP	P220	mar_3_1_2	51.32	41.437
LVP	P220	mar_3_1_2	39.179	16.279
LVP	P220	mar_3_1_2	41.788	16.279
LVP	P220	mar_3_1_2	35.203	18.111
LVP	P220	mar_3_1_2	29.832	12.083
LVP	P220	mar_3_1_2	33.58	12.083
LVP	P220	mar_3_1_2	48.782	17.464
LVP	P220	mar_3_1_2	43.578	13.038
LVP	P220	mar_3_1_2	42.014	13.038
LVP	P220	mar_3_1_2	55.075	23.087
LVP	P220	mar_3_1_2	32.466	12.748
LVP	P220	mar_3_1_2	39.386	16.279
LVP	P220	mar_3_1_2	51.151	19.026
LVP	P220	mar_3_1_2	38.048	15.524
LVP	P220	mar_3_1_2	49.256	15.524
LVP	P220	mar_3_1_2	48.692	17
LVP	P220	mar_3_1_2	47.333	17
LVP	P220	mar_3_1_2	40.94	16
LVP	P220	mar_3_1_2	37.452	16
LVP	P220	mar_3_1_2	44.937	38.013
LVP	P220	mar_3_1_2	72.336	45.651
LVP	P220	mar_3_1_2	190.39	114.737
LVP	P220	mar_3_1_2	200.633	139.345
LVP	P220	mar_3_1_2	103.6	65.307
LVP	P220	mar_3_1_2	114.379	25.632
LVP	P220	mar_3_1_2	112.902	25.632
LVP	P220	mar_3_1_2	103.812	27.166
LVP	P220	mar_3_1_2	106.094	27.166
LVP	P220	mar_3_1_2	203.173	153.688
LVP	P220	mar_3_1_2	53.031	11.769
LVP	P220	mar_3_1_2	50.78	16
LVP	P220	mar_3_1_2	68.311	50.961
LVP	P220	mar_3_1_2	62	49.041
LVP	P220	mar_3_1_2	21.844	11.18
LVP	P220	mar_3_1_2	25.484	11.18
LVP	P220	mar_3_1_2	33.149	14.422
LVP	P220	mar_3_1_2	31.19	24.352
LVP	P220	mar_3_1_2	23.495	19.912
LVP	P220	mar_3_1_2	34.25	22.091
LVP	P220	mar_3_1_2	32.559	21.095
LVP	P220	mar_3_1_2	23.632	16.125
LVP	P220	mar_3_1_2	30.049	16.125
LVP	P220	mar_3_1_2	25.121	21.26
LVP	P220	mar_3_1_2	24.909	10.63
LVP	P220	mar_3_1_2	29.222	10.63
LVP	P220	mar_3_1_2	37.781	19.416
LVP	P220	mar_3_1_2	124.847	69.462
LVP	P220	mar_3_1_2	94.719	64.031
LVP	P220	mar_3_1_2	145.042	70.661
LVP	P220	mar_3_1_2	54.372	12.083
LVP	P220	mar_3_1_2	49.862	12.083
LVP	P220	mar_3_1_2	52.082	10
LVP	P220	mar_3_1_2	53.966	10
LVP	P220	mar_3_1_2	71.206	48.415
LVP	P220	mar_3_1_2	47.972	15.508
LVP	P220	mar_3_1_2	52.634	15.652
LVP	P220	mar_3_1_2	54.76	15.652
LVP	P220	mar_3_1_2	77.061	14.916
LVP	P220	mar_3_1_2	60.599	30.635
LVP	P220	mar_3_1_2	32.128	12.981
LVP	P220	mar_3_1_2	26.598	12.349
LVP	P220	mar_3_1_2	26.588	16.401
LVP	P220	mar_3_1_2	27.274	16.401
LVP	P220	mar_3_1_2	24.898	16.971
LVP	P220	mar_3_1_2	32.602	13.038
LVP	P220	mar_3_1_2	39.944	13.038
LVP	P220	mar_3_1_2	43.57	36.912
LVP	P220	mar_3_1_2	42.492	19.925
LVP	P220	mar_3_1_2	40.356	13.21
LVP	P220	mar_3_1_2	84.07	75.961
LVP	P220	mar_3_1_2	72.148	16.279
LVP	P220	mar_3_1_2	66.987	16.279
LVP	P220	mar_3_1_2	56.437	30.806
LVP	P220	mar_3_1_2	53.082	29.967
LVP	P220	mar_3_1_2	48.429	29.967
LVP	P220	mar_3_1_2	61.856	47.043
LVP	P220	mar_3_1_2	133.839	114.162
LVP	P220	mar_3_1_2	113.88	27.613
LVP	P220	mar_3_1_2	93.767	84.172
LVP	P220	mar_3_1_2	72.441	40.46
LVP	P220	mar_3_1_2	23.756	10.296
LVP	P220	mar_3_1_2	21.149	10.296
LVP	P220	mar_3_1_2	20.444	13
LVP	P220	mar_3_1_2	29.175	14.866
LVP	P220	mar_3_1_2	28.776	15.811
LVP	P220	mar_3_1_2	24.489	15.297
LVP	P220	mar_3_1_2	26.954	13
LVP	P220	mar_3_1_2	34.934	13
LVP	P220	mar_3_1_2	24.588	15.297
LVP	P220	mar_3_1_2	27.022	16.125
LVP	P220	mar_3_1_2	30.332	14
LVP	P220	mar_3_1_2	36.406	14
LVP	P220	mar_3_1_2	47.476	21.587
LVP	P220	mar_3_1_2	93.702	16.985
LVP	P220	mar_3_1_2	99.001	53.16
LVP	P220	mar_3_1_2	69.064	53.16
LVP	P220	mar_3_1_2	45.802	20.555
LVP	P220	mar_3_1_2	70.896	35.419
LVP	P220	mar_3_1_2	36.432	21.84
LVP	P220	mar_3_1_2	22.769	13.342
LVP	P220	mar_3_1_2	28.661	13.342
LVP	P220	mar_3_1_2	32.326	18
LVP	P220	mar_3_1_2	27.215	16.279
LVP	P220	mar_3_1_2	32.42	16.279
LVP	P220	mar_3_1_2	26.211	18.385
LVP	P220	mar_3_1_2	27.557	11.045
LVP	P220	mar_3_1_2	31.984	13.038
LVP	P220	mar_3_1_2	32.295	21.84
LVP	P220	mar_3_1_2	29.403	11.045
LVP	P220	mar_3_1_2	69.41	10.296
LVP	P220	mar_3_1_2	70.218	10.296
LVP	P220	mar_3_1_2	32.857	16.492
LVP	P220	mar_3_1_2	22.95	13
LVP	P220	mar_3_1_2	23.713	13
LVP	P220	mar_3_1_2	28.03	13.928
LVP	P220	mar_3_1_2	52.169	21.966
LVP	P220	mar_3_1_2	44.83	15.7
LVP	P220	mar_3_1_2	43.936	18.507
LVP	P220	mar_3_1_2	68.368	37.121
LVP	P220	mar_3_1_2	42.138	17.464
LVP	P220	mar_3_1_2	48.973	17.464
LVP	P220	mar_3_1_2	23.943	11.402
LVP	P220	mar_3_1_2	28.721	11.402
LVP	P220	mar_3_1_2	36.227	22.023
LVP	P220	mar_3_1_2	27.314	8.944
LVP	P220	mar_3_1_2	30.905	8.944
LVP	P220	mar_3_1_2	55.212	16.867
LVP	P220	mar_3_1_2	70.876	15.89
LVP	P220	mar_3_1_2	49.258	23.324
LVP	P220	mar_3_1_2	42.798	23.324
LVP	P220	mar_3_1_2	42.829	13.153
LVP	P220	mar_3_1_2	46.248	13.153
LVP	P220	mar_3_1_2	54.347	24.187
LVP	P220	mar_3_1_2	29.431	9.192
LVP	P220	mar_3_1_2	21.837	12.042
LVP	P220	mar_3_1_2	27.339	12.042
LVP	P220	mar_3_1_2	19.854	12.207
LVP	P220	mar_3_1_2	22.959	13.153
LVP	P220	mar_3_1_2	31.651	13.153
LVP	P220	mar_3_1_2	28.813	20.616
LVP	P220	mar_3_1_2	42.641	15.133
LVP	P220	mar_3_1_2	48.991	15.133
LVP	P220	mar_3_1_2	92.726	24.789
LVP	P220	mar_3_1_2	41.752	12.59
LVP	P220	mar_3_1_2	64.42	36.449
LVP	P220	mar_3_1_2	28.291	18.385
LVP	P220	mar_3_1_2	25.987	14.56
LVP	P220	mar_3_1_2	29.538	14.56
LVP	P220	mar_3_1_2	37.915	21.932
LVP	P220	mar_3_1_2	29.754	21.552
LVP	P220	mar_3_1_2	51.463	15.89
LVP	P220	mar_3_1_2	59.311	36.366
LVP	P220	mar_3_1_2	32.987	21.932
LVP	P220	mar_3_1_2	34.548	27.785
LVP	P220	mar_3_1_2	23.655	9
LVP	P220	mar_3_1_2	21.13	9
LVP	P220	mar_3_1_2	21.697	16.155
LVP	P220	mar_3_1_2	24.187	17.692
LVP	P220	mar_3_1_2	34.545	19
LVP	P220	mar_3_1_2	22.8	16.155
LVP	P220	mar_3_1_2	32.672	18.028
LVP	P220	mar_3_1_2	30.173	18.868
LVP	P220	mar_3_1_2	65.213	24.382
LVP	P220	mar_3_1_2	61.499	35.924
LVP	P220	mar_3_1_2	32.93	19.3
LVP	P220	mar_3_1_2	30.979	16.867
LVP	P220	mar_3_1_2	32.975	15.133
LVP	P220	mar_3_1_2	30.842	15.133
LVP	P220	mar_3_1_2	45.269	27.019
LVP	P220	mar_3_1_2	53.471	15.7
LVP	P220	mar_3_1_2	52.425	22.091
LVP	P220	mar_3_1_2	66.608	14.3
LVP	P220	mar_3_1_2	115.696	12.349
LVP	P220	mar_3_1_2	49.052	15.7
LVP	P220	mar_3_1_2	59.04	12.748
LVP	P220	mar_3_1_2	40.796	22.561
LVP	P220	mar_3_1_2	54.737	22.561
LVP	P220	mar_3_1_2	45.627	16.325
LVP	P220	mar_3_1_2	46.37	23.409
LVP	P220	mar_3_1_2	46.178	20.506
LVP	P220	mar_3_1_2	26.142	17.335
LVP	P220	mar_3_1_2	24.901	19.235
LVP	P220	mar_3_1_2	28.647	15.232
LVP	P220	mar_3_1_2	27.791	15.232
LVP	P220	mar_3_1_2	33.098	17.72
